location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,resff3_12_1,daily,ew,1,2513,1177,2021-03-15,0.0109183997725449
usa,resff3_12_1,daily,ew,1,2513,1177,2021-03-16,-0.00734878526044391
usa,resff3_12_1,daily,ew,1,2512,1177,2021-03-17,0.0112548115129747
usa,resff3_12_1,daily,ew,1,2512,1177,2021-03-18,-0.00819303813705712
usa,resff3_12_1,daily,ew,1,2511,1177,2021-03-19,0.00370199507913978
usa,resff3_12_1,daily,ew,1,2510,1176,2021-03-22,0.00557896580222955
usa,resff3_12_1,daily,ew,1,2510,1176,2021-03-23,-0.0118426730814513
usa,resff3_12_1,daily,ew,1,2510,1176,2021-03-24,-0.015864177923414
usa,resff3_12_1,daily,ew,1,2509,1176,2021-03-25,0.00275905660769127
usa,resff3_12_1,daily,ew,1,2508,1175,2021-03-26,-0.000305081249961087
usa,resff3_12_1,daily,ew,1,2508,1175,2021-03-29,-0.00713098106905048
usa,resff3_12_1,daily,ew,1,2509,1175,2021-03-30,0.00334215543269936
usa,resff3_12_1,daily,ew,1,2509,1175,2021-03-31,0.00810946213095921
usa,resff3_12_1,daily,ew,1,2485,1160,2021-04-01,0.00579605876627179
usa,resff3_12_1,daily,ew,1,2484,1159,2021-04-05,0.000970555855337167
usa,resff3_12_1,daily,ew,1,2483,1158,2021-04-06,0.00374091889675266
usa,resff3_12_1,daily,ew,1,2482,1158,2021-04-07,-0.00153897842143306
usa,resff3_12_1,daily,ew,1,2481,1158,2021-04-08,0.00374444455505123
usa,resff3_12_1,daily,ew,1,2481,1158,2021-04-09,0.000395776484172738
usa,resff3_12_1,daily,ew,1,2481,1158,2021-04-12,-0.00754113495695698
usa,resff3_12_1,daily,ew,1,2481,1158,2021-04-13,-0.000490555857208823
usa,resff3_12_1,daily,ew,1,2481,1158,2021-04-14,-0.00499454671655388
usa,resff3_12_1,daily,ew,1,2479,1158,2021-04-15,-0.0088428253148933
usa,resff3_12_1,daily,ew,1,2477,1158,2021-04-16,-0.000539869346661255
usa,resff3_12_1,daily,ew,1,2477,1158,2021-04-19,-0.00344910702922146
usa,resff3_12_1,daily,ew,1,2479,1158,2021-04-20,-0.00738658417041142
usa,resff3_12_1,daily,ew,1,2477,1156,2021-04-21,0.00948879880355943
usa,resff3_12_1,daily,ew,1,2475,1155,2021-04-22,0.00348592871988731
usa,resff3_12_1,daily,ew,1,2474,1155,2021-04-23,0.0074008562845283
usa,resff3_12_1,daily,ew,1,2475,1155,2021-04-26,0.00712412831578586
usa,resff3_12_1,daily,ew,1,2475,1155,2021-04-27,0.00233322018557483
usa,resff3_12_1,daily,ew,1,2474,1155,2021-04-28,0.00343226021181849
usa,resff3_12_1,daily,ew,1,2474,1154,2021-04-29,-0.00310496178362865
usa,resff3_12_1,daily,ew,1,2474,1154,2021-04-30,-0.00185161017657075
usa,resff3_12_1,daily,ew,1,2509,1176,2021-05-03,0.00524699249645738
usa,resff3_12_1,daily,ew,1,2509,1176,2021-05-04,0.0064861561799676
usa,resff3_12_1,daily,ew,1,2509,1176,2021-05-05,0.00216392169702152
usa,resff3_12_1,daily,ew,1,2508,1176,2021-05-06,-0.00243122089474464
usa,resff3_12_1,daily,ew,1,2507,1175,2021-05-07,0.00223465577989038
usa,resff3_12_1,daily,ew,1,2507,1175,2021-05-10,-0.000730884585071097
usa,resff3_12_1,daily,ew,1,2507,1175,2021-05-11,-0.00273484430975768
usa,resff3_12_1,daily,ew,1,2507,1175,2021-05-12,-0.011584775695457
usa,resff3_12_1,daily,ew,1,2507,1175,2021-05-13,0.000454202379795716
usa,resff3_12_1,daily,ew,1,2506,1174,2021-05-14,0.00195971999715137
usa,resff3_12_1,daily,ew,1,2505,1174,2021-05-17,0.000776006640954189
usa,resff3_12_1,daily,ew,1,2505,1174,2021-05-18,0.00190270184564551
usa,resff3_12_1,daily,ew,1,2505,1174,2021-05-19,-0.00246012065060685
usa,resff3_12_1,daily,ew,1,2505,1174,2021-05-20,0.00147855955382991
usa,resff3_12_1,daily,ew,1,2505,1174,2021-05-21,0.0011860121131599
usa,resff3_12_1,daily,ew,1,2505,1174,2021-05-24,-0.00113282883734671
usa,resff3_12_1,daily,ew,1,2503,1174,2021-05-25,0.00123674146238509
usa,resff3_12_1,daily,ew,1,2501,1174,2021-05-26,0.00430953596945072
usa,resff3_12_1,daily,ew,1,2501,1174,2021-05-27,0.00435107960853718
usa,resff3_12_1,daily,ew,1,2501,1174,2021-05-28,-0.000608382607465227
usa,resff3_12_1,daily,ew,1,2552,1231,2021-06-01,0.00428204096869797
usa,resff3_12_1,daily,ew,1,2550,1230,2021-06-02,-0.00536077696209962
usa,resff3_12_1,daily,ew,1,2550,1230,2021-06-03,-0.00220483396301001
usa,resff3_12_1,daily,ew,1,2550,1230,2021-06-04,-0.00166081630900122
usa,resff3_12_1,daily,ew,1,2550,1230,2021-06-07,0.0039083295763282
usa,resff3_12_1,daily,ew,1,2550,1230,2021-06-08,0.00284061907866451
usa,resff3_12_1,daily,ew,1,2548,1229,2021-06-09,-0.00123432570979432
usa,resff3_12_1,daily,ew,1,2548,1229,2021-06-10,-0.00857779391099044
usa,resff3_12_1,daily,ew,1,2548,1229,2021-06-11,0.00286219779692426
usa,resff3_12_1,daily,ew,1,2546,1229,2021-06-14,-0.00336252199206503
usa,resff3_12_1,daily,ew,1,2546,1229,2021-06-15,0.00339702908140455
usa,resff3_12_1,daily,ew,1,2546,1229,2021-06-16,0.000872835544267482
usa,resff3_12_1,daily,ew,1,2546,1229,2021-06-17,-0.00537741672258053
usa,resff3_12_1,daily,ew,1,2546,1229,2021-06-18,-0.000859387786581355
usa,resff3_12_1,daily,ew,1,2544,1228,2021-06-21,0.00557218833365978
usa,resff3_12_1,daily,ew,1,2545,1228,2021-06-22,-0.000125412357665119
usa,resff3_12_1,daily,ew,1,2545,1228,2021-06-23,0.00321837706889217
usa,resff3_12_1,daily,ew,1,2545,1228,2021-06-24,-0.00240746858288303
usa,resff3_12_1,daily,ew,1,2544,1228,2021-06-25,-0.00393926193187064
usa,resff3_12_1,daily,ew,1,2545,1228,2021-06-28,0.00209942316126962
usa,resff3_12_1,daily,ew,1,2544,1228,2021-06-29,0.00201122848005177
usa,resff3_12_1,daily,ew,1,2544,1228,2021-06-30,0.00360730510251342
usa,resff3_12_1,daily,ew,1,2522,1242,2021-07-01,-0.00147016606943036
usa,resff3_12_1,daily,ew,1,2521,1241,2021-07-02,-0.000341728326690821
usa,resff3_12_1,daily,ew,1,2521,1241,2021-07-06,0.000736763696071004
usa,resff3_12_1,daily,ew,1,2520,1240,2021-07-07,0.00420898484074385
usa,resff3_12_1,daily,ew,1,2519,1240,2021-07-08,-0.00447696810150912
usa,resff3_12_1,daily,ew,1,2518,1240,2021-07-09,0.00191433963233881
usa,resff3_12_1,daily,ew,1,2519,1240,2021-07-12,0.00639394991032357
usa,resff3_12_1,daily,ew,1,2519,1240,2021-07-13,-0.00504567790376601
usa,resff3_12_1,daily,ew,1,2517,1240,2021-07-14,0.00271395576684784
usa,resff3_12_1,daily,ew,1,2516,1239,2021-07-15,0.00225720161755748
usa,resff3_12_1,daily,ew,1,2517,1239,2021-07-16,-0.0032092701968899
usa,resff3_12_1,daily,ew,1,2515,1239,2021-07-19,-0.0058093469816787
usa,resff3_12_1,daily,ew,1,2515,1239,2021-07-20,0.00140346610897346
usa,resff3_12_1,daily,ew,1,2514,1239,2021-07-21,-0.000777756385473831
usa,resff3_12_1,daily,ew,1,2513,1239,2021-07-22,-0.0017592402200439
usa,resff3_12_1,daily,ew,1,2511,1238,2021-07-23,0.000144485515457259
usa,resff3_12_1,daily,ew,1,2512,1238,2021-07-26,0.00522576883813189
usa,resff3_12_1,daily,ew,1,2512,1238,2021-07-27,-0.0017296176076907
usa,resff3_12_1,daily,ew,1,2511,1238,2021-07-28,-0.00309062184763651
usa,resff3_12_1,daily,ew,1,2512,1238,2021-07-29,0.00338502245324552
usa,resff3_12_1,daily,ew,1,2511,1238,2021-07-30,-0.000834790405621164
usa,resff3_12_1,daily,ew,1,2614,1239,2021-08-02,0.000424765015641287
usa,resff3_12_1,daily,ew,1,2614,1239,2021-08-03,0.0000961954334637022
usa,resff3_12_1,daily,ew,1,2612,1238,2021-08-04,-0.000660227218642147
usa,resff3_12_1,daily,ew,1,2612,1238,2021-08-05,0.00529943909891607
usa,resff3_12_1,daily,ew,1,2611,1237,2021-08-06,0.00709759591340497
usa,resff3_12_1,daily,ew,1,2610,1237,2021-08-09,0.0027625350129238
usa,resff3_12_1,daily,ew,1,2610,1237,2021-08-10,0.00580164009274316
usa,resff3_12_1,daily,ew,1,2610,1237,2021-08-11,0.00128274721484729
usa,resff3_12_1,daily,ew,1,2610,1237,2021-08-12,0.00177729896866239
usa,resff3_12_1,daily,ew,1,2610,1237,2021-08-13,-0.00297870140149872
usa,resff3_12_1,daily,ew,1,2610,1237,2021-08-16,0.00244903034970873
usa,resff3_12_1,daily,ew,1,2609,1236,2021-08-17,-0.0026227128756128
usa,resff3_12_1,daily,ew,1,2609,1236,2021-08-18,0.00300100001026335
usa,resff3_12_1,daily,ew,1,2609,1236,2021-08-19,0.000664496117447847
usa,resff3_12_1,daily,ew,1,2609,1236,2021-08-20,-0.000145357120396624
usa,resff3_12_1,daily,ew,1,2609,1236,2021-08-23,-0.00516175829451994
usa,resff3_12_1,daily,ew,1,2609,1236,2021-08-24,-0.000792147096846772
usa,resff3_12_1,daily,ew,1,2609,1236,2021-08-25,-0.000885760539058042
usa,resff3_12_1,daily,ew,1,2608,1236,2021-08-26,0.000769793342417251
usa,resff3_12_1,daily,ew,1,2607,1236,2021-08-27,-0.00294568901528464
usa,resff3_12_1,daily,ew,1,2606,1236,2021-08-30,-0.00297052596739563
usa,resff3_12_1,daily,ew,1,2605,1236,2021-08-31,0.000360451002404358
usa,resff3_12_1,daily,ew,1,2591,1247,2021-09-01,-0.00208476726418843
usa,resff3_12_1,daily,ew,1,2589,1247,2021-09-02,0.000279777724487045
usa,resff3_12_1,daily,ew,1,2589,1247,2021-09-03,0.000454993994557338
usa,resff3_12_1,daily,ew,1,2587,1246,2021-09-07,0.000844153931288131
usa,resff3_12_1,daily,ew,1,2587,1246,2021-09-08,0.00196463298873148
usa,resff3_12_1,daily,ew,1,2586,1246,2021-09-09,0.000923969237589165
usa,resff3_12_1,daily,ew,1,2586,1246,2021-09-10,-0.00104157018088959
usa,resff3_12_1,daily,ew,1,2586,1246,2021-09-13,-0.00491266325715957
usa,resff3_12_1,daily,ew,1,2585,1246,2021-09-14,0.00309741872880768
usa,resff3_12_1,daily,ew,1,2584,1246,2021-09-15,0.00120589660324223
usa,resff3_12_1,daily,ew,1,2584,1246,2021-09-16,-0.0000577128640739708
usa,resff3_12_1,daily,ew,1,2584,1246,2021-09-17,-0.00335331858345591
usa,resff3_12_1,daily,ew,1,2584,1246,2021-09-20,-0.0016710353001553
usa,resff3_12_1,daily,ew,1,2584,1246,2021-09-21,-0.000624821276049664
usa,resff3_12_1,daily,ew,1,2583,1246,2021-09-22,0.00268419534957211
usa,resff3_12_1,daily,ew,1,2583,1246,2021-09-23,0.00164618842584961
usa,resff3_12_1,daily,ew,1,2583,1246,2021-09-24,0.0021884782095279
usa,resff3_12_1,daily,ew,1,2583,1246,2021-09-27,-0.00411027788292591
usa,resff3_12_1,daily,ew,1,2583,1246,2021-09-28,0.00215560136038081
usa,resff3_12_1,daily,ew,1,2583,1246,2021-09-29,0.00586606214160522
usa,resff3_12_1,daily,ew,1,2582,1246,2021-09-30,-0.00176985061483066
usa,resff3_12_1,daily,ew,1,2552,1227,2021-10-01,-0.0008741655874201
usa,resff3_12_1,daily,ew,1,2552,1227,2021-10-04,0.00462883017039945
usa,resff3_12_1,daily,ew,1,2552,1227,2021-10-05,0.00497553784904231
usa,resff3_12_1,daily,ew,1,2551,1226,2021-10-06,-0.000899726300514847
usa,resff3_12_1,daily,ew,1,2551,1226,2021-10-07,0.000946558121234944
usa,resff3_12_1,daily,ew,1,2551,1226,2021-10-08,-0.00215086634318073
usa,resff3_12_1,daily,ew,1,2550,1226,2021-10-11,-0.000930584460245261
usa,resff3_12_1,daily,ew,1,2550,1226,2021-10-12,-0.00244149215673552
usa,resff3_12_1,daily,ew,1,2550,1226,2021-10-13,-0.0056472993067982
usa,resff3_12_1,daily,ew,1,2550,1226,2021-10-14,-0.00234251792932498
usa,resff3_12_1,daily,ew,1,2548,1225,2021-10-15,0.0000931789594644924
usa,resff3_12_1,daily,ew,1,2547,1225,2021-10-18,0.00423243392296842
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-19,-0.00272310731630283
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-20,0.00136255012180611
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-21,-0.00206342880827967
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-22,-0.00170725257715801
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-25,0.0000886949749812835
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-26,0.00107440051468149
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-27,-0.00032702724199239
usa,resff3_12_1,daily,ew,1,2546,1225,2021-10-28,0.000453291400732024
usa,resff3_12_1,daily,ew,1,2543,1225,2021-10-29,0.00550134074461589
usa,resff3_12_1,daily,ew,1,2574,1168,2021-11-01,-0.00154186759445206
usa,resff3_12_1,daily,ew,1,2573,1168,2021-11-02,0.0000486800709179509
usa,resff3_12_1,daily,ew,1,2573,1168,2021-11-03,-0.00464197530989952
usa,resff3_12_1,daily,ew,1,2573,1168,2021-11-04,0.00117099786416456
usa,resff3_12_1,daily,ew,1,2571,1168,2021-11-05,0.000131309032361208
usa,resff3_12_1,daily,ew,1,2571,1168,2021-11-08,0.0029227793083898
usa,resff3_12_1,daily,ew,1,2570,1168,2021-11-09,0.000855977878344874
usa,resff3_12_1,daily,ew,1,2570,1168,2021-11-10,-0.00552153750243224
usa,resff3_12_1,daily,ew,1,2570,1168,2021-11-11,0.00219798458663574
usa,resff3_12_1,daily,ew,1,2569,1168,2021-11-12,-0.000338425246233925
usa,resff3_12_1,daily,ew,1,2569,1168,2021-11-15,-0.00270157595619844
usa,resff3_12_1,daily,ew,1,2568,1168,2021-11-16,-0.00279924074880226
usa,resff3_12_1,daily,ew,1,2568,1168,2021-11-17,0.000569263234763898
usa,resff3_12_1,daily,ew,1,2567,1168,2021-11-18,0.0016558505252071
usa,resff3_12_1,daily,ew,1,2565,1167,2021-11-19,-0.000906830565187106
usa,resff3_12_1,daily,ew,1,2564,1167,2021-11-22,0.00059002629408194
usa,resff3_12_1,daily,ew,1,2561,1167,2021-11-23,-0.000199211589546732
usa,resff3_12_1,daily,ew,1,2559,1167,2021-11-24,0.00528983463355077
usa,resff3_12_1,daily,ew,1,2559,1167,2021-11-26,0.00114266501525385
usa,resff3_12_1,daily,ew,1,2559,1167,2021-11-29,0.00210998429082438
usa,resff3_12_1,daily,ew,1,2556,1167,2021-11-30,0.000292118314727471
usa,resff3_12_1,daily,ew,1,2581,1197,2021-12-01,-0.00255309760390111
usa,resff3_12_1,daily,ew,1,2580,1197,2021-12-02,-0.00370079810872275
usa,resff3_12_1,daily,ew,1,2580,1197,2021-12-03,-0.00702035516537873
usa,resff3_12_1,daily,ew,1,2578,1197,2021-12-06,-0.00389568556505736
usa,resff3_12_1,daily,ew,1,2578,1197,2021-12-07,0.00213200185523461
usa,resff3_12_1,daily,ew,1,2578,1197,2021-12-08,0.000288611701853667
usa,resff3_12_1,daily,ew,1,2578,1197,2021-12-09,-0.00107248541264952
usa,resff3_12_1,daily,ew,1,2578,1197,2021-12-10,0.0022444992214326
usa,resff3_12_1,daily,ew,1,2577,1197,2021-12-13,-0.00388525790924545
usa,resff3_12_1,daily,ew,1,2576,1197,2021-12-14,0.00102139276705867
usa,resff3_12_1,daily,ew,1,2576,1197,2021-12-15,0.0035868997184091
usa,resff3_12_1,daily,ew,1,2576,1197,2021-12-16,-0.00433553569873034
usa,resff3_12_1,daily,ew,1,2576,1197,2021-12-17,-0.00178822951736816
usa,resff3_12_1,daily,ew,1,2576,1197,2021-12-20,-0.000197454568812462
usa,resff3_12_1,daily,ew,1,2576,1197,2021-12-21,-0.000215524470489663
usa,resff3_12_1,daily,ew,1,2575,1196,2021-12-22,0.00336182101976408
usa,resff3_12_1,daily,ew,1,2574,1196,2021-12-23,-0.00295601145293427
usa,resff3_12_1,daily,ew,1,2574,1196,2021-12-27,0.00634007648112517
usa,resff3_12_1,daily,ew,1,2573,1195,2021-12-28,-0.00550534870169774
usa,resff3_12_1,daily,ew,1,2573,1195,2021-12-29,0.00223129165439119
usa,resff3_12_1,daily,ew,1,2573,1195,2021-12-30,-0.00394529498708016
usa,resff3_12_1,daily,ew,1,2573,1195,2021-12-31,-0.000227737862094343
usa,resff3_12_1,daily,ew,1,2603,1159,2022-01-03,-0.000334344961499977
usa,resff3_12_1,daily,ew,1,2602,1159,2022-01-04,0.000508392818589324
usa,resff3_12_1,daily,ew,1,2602,1159,2022-01-05,-0.0021307276084963
usa,resff3_12_1,daily,ew,1,2602,1159,2022-01-06,0.00535336455190961
usa,resff3_12_1,daily,ew,1,2601,1159,2022-01-07,-0.000634357839203374
usa,resff3_12_1,daily,ew,1,2601,1159,2022-01-10,-0.00436628113222426
usa,resff3_12_1,daily,ew,1,2601,1159,2022-01-11,0.00225859027570732
usa,resff3_12_1,daily,ew,1,2601,1159,2022-01-12,0.00479743729999507
usa,resff3_12_1,daily,ew,1,2601,1159,2022-01-13,-0.0070800458848239
usa,resff3_12_1,daily,ew,1,2601,1159,2022-01-14,0.000907613617262454
usa,resff3_12_1,daily,ew,1,2600,1158,2022-01-18,0.00324182652785357
usa,resff3_12_1,daily,ew,1,2600,1158,2022-01-19,-0.00423942922859979
usa,resff3_12_1,daily,ew,1,2599,1158,2022-01-20,-0.00170789015348994
usa,resff3_12_1,daily,ew,1,2599,1158,2022-01-21,-0.00505682305139162
usa,resff3_12_1,daily,ew,1,2598,1158,2022-01-24,-0.0039045958300329
usa,resff3_12_1,daily,ew,1,2598,1158,2022-01-25,0.00804890573247573
usa,resff3_12_1,daily,ew,1,2598,1158,2022-01-26,0.00307653333044869
usa,resff3_12_1,daily,ew,1,2597,1158,2022-01-27,0.00163756817220848
usa,resff3_12_1,daily,ew,1,2596,1158,2022-01-28,0.00028780756090073
usa,resff3_12_1,daily,ew,1,2595,1158,2022-01-31,-0.0026661627281843
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-01,0.000358177080211896
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-02,0.0117043743453804
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-03,0.00706502154997155
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-04,-0.00130079859607365
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-07,-0.00127766784336987
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-08,0.00143470281566125
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-09,-0.00485380825812317
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-10,0.00412365218081213
usa,resff3_12_1,daily,ew,1,2568,1226,2022-02-11,-0.000973561661853186
usa,resff3_12_1,daily,ew,1,2567,1225,2022-02-14,-0.000951404892511245
usa,resff3_12_1,daily,ew,1,2567,1225,2022-02-15,-0.0104549689241175
usa,resff3_12_1,daily,ew,1,2565,1223,2022-02-16,0.00177067165959056
usa,resff3_12_1,daily,ew,1,2565,1223,2022-02-17,0.00459994085373341
usa,resff3_12_1,daily,ew,1,2565,1223,2022-02-18,0.00612151483497427
usa,resff3_12_1,daily,ew,1,2565,1223,2022-02-22,0.00479479417937274
usa,resff3_12_1,daily,ew,1,2565,1223,2022-02-23,0.00195076266709586
usa,resff3_12_1,daily,ew,1,2564,1222,2022-02-24,-0.00677814592873159
usa,resff3_12_1,daily,ew,1,2564,1222,2022-02-25,0.00158124827499651
usa,resff3_12_1,daily,ew,1,2562,1220,2022-02-28,-0.00753027065260118
usa,resff3_12_1,daily,ew,1,2578,1250,2022-03-01,0.000903305331046069
usa,resff3_12_1,daily,ew,1,2578,1250,2022-03-02,0.0046740011099483
usa,resff3_12_1,daily,ew,1,2578,1250,2022-03-03,0.00401079450719309
usa,resff3_12_1,daily,ew,1,2578,1250,2022-03-04,0.00283719034969546
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-07,0.00610958407113425
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-08,-0.00893298853788846
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-09,0.00079166914577684
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-10,0.00157895755798786
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-11,0.0041313655023505
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-14,0.00534526995408328
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-15,-0.00280287547389217
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-16,-0.00624532667600493
usa,resff3_12_1,daily,ew,1,2577,1250,2022-03-17,-0.000590620438345253
usa,resff3_12_1,daily,ew,1,2576,1249,2022-03-18,-0.00348476925670309
usa,resff3_12_1,daily,ew,1,2576,1249,2022-03-21,0.00254669895715794
usa,resff3_12_1,daily,ew,1,2576,1249,2022-03-22,-0.000703196607196142
usa,resff3_12_1,daily,ew,1,2575,1248,2022-03-23,0.00235941151638521
usa,resff3_12_1,daily,ew,1,2575,1248,2022-03-24,-0.000178112958551548
usa,resff3_12_1,daily,ew,1,2575,1248,2022-03-25,0.0018812830189082
usa,resff3_12_1,daily,ew,1,2574,1247,2022-03-28,0.00479830228753915
usa,resff3_12_1,daily,ew,1,2574,1247,2022-03-29,-0.00666584868727776
usa,resff3_12_1,daily,ew,1,2573,1247,2022-03-30,0.00236299951019415
usa,resff3_12_1,daily,ew,1,2572,1247,2022-03-31,0.00244290504899904
usa,resff3_12_1,daily,ew,1,2565,1252,2022-04-01,0.00114870297484244
usa,resff3_12_1,daily,ew,1,2564,1251,2022-04-04,-0.00606812396701291
usa,resff3_12_1,daily,ew,1,2563,1251,2022-04-05,0.00162659032565999
usa,resff3_12_1,daily,ew,1,2562,1250,2022-04-06,0.00158339918151507
usa,resff3_12_1,daily,ew,1,2560,1248,2022-04-07,0.00403595197071868
usa,resff3_12_1,daily,ew,1,2560,1248,2022-04-08,0.0062141814356628
usa,resff3_12_1,daily,ew,1,2558,1247,2022-04-11,-0.00570152275116526
usa,resff3_12_1,daily,ew,1,2558,1247,2022-04-12,0.00722989866960247
usa,resff3_12_1,daily,ew,1,2557,1247,2022-04-13,0.00235526363823349
usa,resff3_12_1,daily,ew,1,2557,1247,2022-04-14,0.00489930336212831
usa,resff3_12_1,daily,ew,1,2557,1247,2022-04-18,0.00925906778135635
usa,resff3_12_1,daily,ew,1,2556,1247,2022-04-19,-0.00298799540531902
usa,resff3_12_1,daily,ew,1,2557,1247,2022-04-20,0.00448801281628802
usa,resff3_12_1,daily,ew,1,2557,1247,2022-04-21,-0.00660452302257878
usa,resff3_12_1,daily,ew,1,2556,1246,2022-04-22,-0.00213840951510466
usa,resff3_12_1,daily,ew,1,2555,1246,2022-04-25,-0.000482314806822251
usa,resff3_12_1,daily,ew,1,2554,1245,2022-04-26,0.00448940346993083
usa,resff3_12_1,daily,ew,1,2553,1245,2022-04-27,0.00445691892736754
usa,resff3_12_1,daily,ew,1,2554,1245,2022-04-28,0.000815047610876455
usa,resff3_12_1,daily,ew,1,2553,1244,2022-04-29,0.00248622352382688
usa,resff3_12_1,daily,ew,1,2518,1215,2022-05-02,-0.00410382865421834
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-03,0.00311953367638846
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-04,-0.00369395227758917
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-05,0.0028851245863804
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-06,0.00444571289201576
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-09,-0.017695461387136
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-10,0.00970093515936171
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-11,0.00577339444744802
usa,resff3_12_1,daily,ew,1,2517,1215,2022-05-12,-0.00848028355220792
usa,resff3_12_1,daily,ew,1,2515,1215,2022-05-13,0.00528022124074289
usa,resff3_12_1,daily,ew,1,2514,1215,2022-05-16,0.00835947471936235
usa,resff3_12_1,daily,ew,1,2513,1215,2022-05-17,-0.00779982764644022
usa,resff3_12_1,daily,ew,1,2513,1215,2022-05-18,0.00310353595011038
usa,resff3_12_1,daily,ew,1,2511,1215,2022-05-19,0.000182814653023065
usa,resff3_12_1,daily,ew,1,2511,1215,2022-05-20,0.0015960341352727
usa,resff3_12_1,daily,ew,1,2509,1213,2022-05-23,0.00695885060767574
usa,resff3_12_1,daily,ew,1,2509,1213,2022-05-24,-0.000258624719434355
usa,resff3_12_1,daily,ew,1,2506,1213,2022-05-25,-0.00143659522446352
usa,resff3_12_1,daily,ew,1,2506,1213,2022-05-26,-0.00379029356137935
usa,resff3_12_1,daily,ew,1,2506,1213,2022-05-27,-0.000065306980264853
usa,resff3_12_1,daily,ew,1,2505,1212,2022-05-31,0.000303833825720705
usa,resff3_12_1,daily,ew,1,2520,1239,2022-06-01,0.0095041132305442
usa,resff3_12_1,daily,ew,1,2520,1239,2022-06-02,-0.00524033830574895
usa,resff3_12_1,daily,ew,1,2519,1238,2022-06-03,0.0030930297474391
usa,resff3_12_1,daily,ew,1,2519,1238,2022-06-06,-0.00473676480946162
usa,resff3_12_1,daily,ew,1,2519,1238,2022-06-07,-0.00454727766862358
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-08,-0.00479831681977666
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-09,-0.00346089491883195
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-10,0.00670666140432792
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-13,-0.000447698241495653
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-14,0.00302425191649797
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-15,-0.00145704147086624
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-16,0.00311425875008005
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-17,-0.00631446804970164
usa,resff3_12_1,daily,ew,1,2518,1237,2022-06-21,0.000675146719094317
usa,resff3_12_1,daily,ew,1,2517,1236,2022-06-22,-0.0136488888718096
usa,resff3_12_1,daily,ew,1,2517,1236,2022-06-23,-0.0130048164322894
usa,resff3_12_1,daily,ew,1,2517,1236,2022-06-24,0.00417889489246696
usa,resff3_12_1,daily,ew,1,2516,1235,2022-06-27,0.00970235169590098
usa,resff3_12_1,daily,ew,1,2515,1234,2022-06-28,0.00837560177173024
usa,resff3_12_1,daily,ew,1,2514,1233,2022-06-29,-0.000323123559487423
usa,resff3_12_1,daily,ew,1,2515,1234,2022-06-30,0.00123707069111526
usa,resff3_12_1,daily,ew,1,2560,1167,2022-07-01,-0.004493166307292
usa,resff3_12_1,daily,ew,1,2559,1166,2022-07-05,-0.0175641627384406
usa,resff3_12_1,daily,ew,1,2559,1166,2022-07-06,-0.000521353259318874
usa,resff3_12_1,daily,ew,1,2558,1165,2022-07-07,0.00265289154078546
usa,resff3_12_1,daily,ew,1,2559,1166,2022-07-08,0.00114195046977986
usa,resff3_12_1,daily,ew,1,2558,1165,2022-07-11,0.00415450452174857
usa,resff3_12_1,daily,ew,1,2557,1164,2022-07-12,-0.00990130141881811
usa,resff3_12_1,daily,ew,1,2556,1163,2022-07-13,0.00263892198596237
